productkey,orderquantity,salesamount,productcategorykey,cumulative_sales,orderdate
577,1,$728.91,1,"$92,199,056.28",2013-11-29
577,1,$728.91,1,"$92,199,785.19",2013-11-29
577,2,"$1,457.82",1,"$92,201,243.01",2013-11-29
577,4,"$2,915.64",1,"$92,204,158.65",2013-11-29
577,4,"$2,915.64",1,"$92,207,074.29",2013-11-29
577,1,$728.91,1,"$92,207,803.20",2013-11-29
578,5,"$3,644.55",1,"$92,211,447.75",2013-11-29
578,3,"$2,186.73",1,"$92,213,634.48",2013-11-29
578,1,$728.91,1,"$92,214,363.39",2013-11-29
578,1,$728.91,1,"$92,215,092.30",2013-11-29
578,1,$728.91,1,"$92,215,821.21",2013-11-29
578,1,$728.91,1,"$92,216,550.12",2013-11-29
578,4,"$2,915.64",1,"$92,219,465.76",2013-11-29
578,2,"$1,457.82",1,"$92,220,923.58",2013-11-29
578,4,"$2,915.64",1,"$92,223,839.22",2013-11-29
578,2,"$1,457.82",1,"$92,225,297.04",2013-11-29
578,1,"$1,214.85",1,"$92,226,511.89",2013-11-29
579,1,$728.91,1,"$92,227,240.80",2013-11-29
579,3,"$2,186.73",1,"$92,229,427.53",2013-11-29
579,1,$728.91,1,"$92,230,156.44",2013-11-29
579,2,"$1,457.82",1,"$92,231,614.26",2013-11-29
579,1,$728.91,1,"$92,232,343.17",2013-11-29
579,9,"$6,560.19",1,"$92,238,903.36",2013-11-29
579,1,$728.91,1,"$92,239,632.27",2013-11-29
579,1,$728.91,1,"$92,240,361.18",2013-11-29
579,1,$728.91,1,"$92,241,090.09",2013-11-29
579,4,"$2,915.64",1,"$92,244,005.73",2013-11-29
579,1,$728.91,1,"$92,244,734.64",2013-11-29
579,1,$728.91,1,"$92,245,463.55",2013-11-29
579,8,"$5,831.28",1,"$92,251,294.83",2013-11-29
579,1,$728.91,1,"$92,252,023.74",2013-11-29
579,4,"$2,915.64",1,"$92,254,939.38",2013-11-29
579,1,$728.91,1,"$92,255,668.29",2013-11-29
579,10,"$7,289.10",1,"$92,262,957.39",2013-11-29
579,2,"$1,457.82",1,"$92,264,415.21",2013-11-29
579,2,"$1,457.82",1,"$92,265,873.03",2013-11-29
579,2,"$1,457.82",1,"$92,267,330.85",2013-11-29
579,5,"$3,644.55",1,"$92,270,975.40",2013-11-29
579,4,"$2,915.64",1,"$92,273,891.04",2013-11-29
579,1,$728.91,1,"$92,274,619.95",2013-11-29
579,2,"$1,457.82",1,"$92,276,077.77",2013-11-29
579,2,"$1,457.82",1,"$92,277,535.59",2013-11-29
579,1,$728.91,1,"$92,278,264.50",2013-11-29
579,3,"$2,186.73",1,"$92,280,451.23",2013-11-29
579,4,"$2,915.64",1,"$92,283,366.87",2013-11-29
579,4,"$2,915.64",1,"$92,286,282.51",2013-11-29
579,4,"$2,915.64",1,"$92,289,198.15",2013-11-29
579,1,$728.91,1,"$92,289,927.06",2013-11-29
579,5,"$3,644.55",1,"$92,293,571.61",2013-11-29
579,4,"$2,915.64",1,"$92,296,487.25",2013-11-29
580,3,"$3,061.78",1,"$92,299,549.03",2013-11-29
580,2,"$2,041.19",1,"$92,301,590.22",2013-11-29
580,1,"$1,020.59",1,"$92,302,610.81",2013-11-29
580,1,"$1,020.59",1,"$92,303,631.40",2013-11-29
580,3,"$3,061.78",1,"$92,306,693.18",2013-11-29
580,8,"$8,164.75",1,"$92,314,857.93",2013-11-29
580,1,"$1,700.99",1,"$92,316,558.92",2013-11-29
580,1,"$1,020.59",1,"$92,317,579.51",2013-11-29
580,1,"$1,020.59",1,"$92,318,600.10",2013-11-29
580,5,"$5,102.97",1,"$92,323,703.07",2013-11-29
580,5,"$5,102.97",1,"$92,328,806.04",2013-11-29
580,4,"$4,082.38",1,"$92,332,888.42",2013-11-29
580,2,"$2,041.19",1,"$92,334,929.61",2013-11-29
580,3,"$3,061.78",1,"$92,337,991.39",2013-11-29
580,1,"$1,020.59",1,"$92,339,011.98",2013-11-29
580,6,"$6,123.56",1,"$92,345,135.54",2013-11-29
580,1,"$1,020.59",1,"$92,346,156.13",2013-11-29
580,9,"$9,185.35",1,"$92,355,341.48",2013-11-29
580,1,"$1,020.59",1,"$92,356,362.07",2013-11-29
580,5,"$5,102.97",1,"$92,361,465.04",2013-11-29
580,2,"$2,041.19",1,"$92,363,506.23",2013-11-29
580,5,"$5,102.97",1,"$92,368,609.20",2013-11-29
580,1,"$1,020.59",1,"$92,369,629.79",2013-11-29
580,3,"$3,061.78",1,"$92,372,691.57",2013-11-29
580,7,"$7,144.16",1,"$92,379,835.73",2013-11-29
581,1,"$1,020.59",1,"$92,380,856.32",2013-11-29
581,9,"$9,185.35",1,"$92,390,041.67",2013-11-29
581,3,"$3,061.78",1,"$92,393,103.45",2013-11-29
581,1,"$1,020.59",1,"$92,394,124.04",2013-11-29
581,3,"$3,061.78",1,"$92,397,185.82",2013-11-29
581,1,"$1,020.59",1,"$92,398,206.41",2013-11-29
581,1,"$1,700.99",1,"$92,399,907.40",2013-11-29
581,1,"$1,020.59",1,"$92,400,927.99",2013-11-29
581,3,"$3,061.78",1,"$92,403,989.77",2013-11-29
581,9,"$9,185.35",1,"$92,413,175.12",2013-11-29
581,5,"$5,102.97",1,"$92,418,278.09",2013-11-29
581,1,"$1,700.99",1,"$92,419,979.08",2013-11-29
581,1,"$1,020.59",1,"$92,420,999.67",2013-11-29
581,3,"$3,061.78",1,"$92,424,061.45",2013-11-29
581,3,"$3,061.78",1,"$92,427,123.23",2013-11-29
581,4,"$4,082.38",1,"$92,431,205.61",2013-11-29
581,13,"$12,568.96",1,"$92,443,774.57",2013-11-29
581,3,"$3,061.78",1,"$92,446,836.35",2013-11-29
581,4,"$4,082.38",1,"$92,450,918.73",2013-11-29
582,1,"$1,700.99",1,"$92,452,619.72",2013-11-29
582,2,"$2,041.19",1,"$92,454,660.91",2013-11-29
582,1,"$1,020.59",1,"$92,455,681.50",2013-11-29
582,2,"$2,041.19",1,"$92,457,722.69",2013-11-29
582,5,"$5,102.97",1,"$92,462,825.66",2013-11-29
582,2,"$2,041.19",1,"$92,464,866.85",2013-11-29
582,5,"$5,102.97",1,"$92,469,969.82",2013-11-29
582,1,"$1,700.99",1,"$92,471,670.81",2013-11-29
582,4,"$4,082.38",1,"$92,475,753.19",2013-11-29
583,2,"$2,041.19",1,"$92,477,794.38",2013-11-29
583,25,"$19,136.14",1,"$92,496,930.52",2013-11-29
583,2,"$2,041.19",1,"$92,498,971.71",2013-11-29
583,1,"$1,020.59",1,"$92,499,992.30",2013-11-29
583,1,"$1,020.59",1,"$92,501,012.89",2013-11-29
583,9,"$9,185.35",1,"$92,510,198.24",2013-11-29
583,1,"$1,020.59",1,"$92,511,218.83",2013-11-29
583,1,"$1,020.59",1,"$92,512,239.42",2013-11-29
583,1,"$1,020.59",1,"$92,513,260.01",2013-11-29
583,1,"$1,700.99",1,"$92,514,961.00",2013-11-29
583,2,"$2,041.19",1,"$92,517,002.19",2013-11-29
583,2,"$2,041.19",1,"$92,519,043.38",2013-11-29
583,13,"$12,568.96",1,"$92,531,612.34",2013-11-29
583,1,"$1,020.59",1,"$92,532,632.93",2013-11-29
583,1,"$1,020.59",1,"$92,533,653.52",2013-11-29
583,3,"$3,061.78",1,"$92,536,715.30",2013-11-29
583,3,"$3,061.78",1,"$92,539,777.08",2013-11-29
583,5,"$5,102.97",1,"$92,544,880.05",2013-11-29
583,6,"$6,123.56",1,"$92,551,003.61",2013-11-29
583,4,"$4,082.38",1,"$92,555,085.99",2013-11-29
583,1,"$1,020.59",1,"$92,556,106.58",2013-11-29
583,1,"$1,020.59",1,"$92,557,127.17",2013-11-29
583,2,"$2,041.19",1,"$92,559,168.36",2013-11-29
583,9,"$9,185.35",1,"$92,568,353.71",2013-11-29
583,5,"$5,102.97",1,"$92,573,456.68",2013-11-29
583,11,"$10,635.27",1,"$92,584,091.95",2013-11-29
583,1,"$1,020.59",1,"$92,585,112.54",2013-11-29
584,1,$323.99,1,"$92,585,436.53",2013-11-29
584,1,$323.99,1,"$92,585,760.52",2013-11-29
584,5,"$1,619.97",1,"$92,587,380.49",2013-11-29
584,7,"$2,267.96",1,"$92,589,648.45",2013-11-29
584,4,"$1,295.98",1,"$92,590,944.43",2013-11-29
584,1,$323.99,1,"$92,591,268.42",2013-11-29
584,1,$323.99,1,"$92,591,592.41",2013-11-29
584,2,$647.99,1,"$92,592,240.40",2013-11-29
584,4,"$1,295.98",1,"$92,593,536.38",2013-11-29
584,2,$647.99,1,"$92,594,184.37",2013-11-29
584,3,$971.98,1,"$92,595,156.35",2013-11-29
584,2,$647.99,1,"$92,595,804.34",2013-11-29
584,1,$539.99,1,"$92,596,344.33",2013-11-29
584,7,"$2,267.96",1,"$92,598,612.29",2013-11-29
584,2,$647.99,1,"$92,599,260.28",2013-11-29
584,4,"$1,295.98",1,"$92,600,556.26",2013-11-29
584,3,$971.98,1,"$92,601,528.24",2013-11-29
584,1,$539.99,1,"$92,602,068.23",2013-11-29
584,4,"$1,295.98",1,"$92,603,364.21",2013-11-29
585,3,"$1,336.23",1,"$92,604,700.44",2013-11-29
585,3,"$1,336.23",1,"$92,606,036.67",2013-11-29
585,2,$890.82,1,"$92,606,927.49",2013-11-29
585,2,$890.82,1,"$92,607,818.31",2013-11-29
585,4,"$1,781.64",1,"$92,609,599.95",2013-11-29
585,1,$445.41,1,"$92,610,045.36",2013-11-29
585,1,$445.41,1,"$92,610,490.77",2013-11-29
585,1,$445.41,1,"$92,610,936.18",2013-11-29
585,1,$445.41,1,"$92,611,381.59",2013-11-29
585,1,$445.41,1,"$92,611,827.00",2013-11-29
585,1,$445.41,1,"$92,612,272.41",2013-11-29
585,1,$445.41,1,"$92,612,717.82",2013-11-29
586,3,"$1,336.23",1,"$92,614,054.05",2013-11-29
586,1,$445.41,1,"$92,614,499.46",2013-11-29
586,8,"$3,563.28",1,"$92,618,062.74",2013-11-29
586,5,"$2,227.05",1,"$92,620,289.79",2013-11-29
586,1,$445.41,1,"$92,620,735.20",2013-11-29
586,8,"$3,563.28",1,"$92,624,298.48",2013-11-29
586,1,$445.41,1,"$92,624,743.89",2013-11-29
586,3,"$1,336.23",1,"$92,626,080.12",2013-11-29
586,3,"$1,336.23",1,"$92,627,416.35",2013-11-29
586,9,"$4,008.69",1,"$92,631,425.04",2013-11-29
586,1,$445.41,1,"$92,631,870.45",2013-11-29
586,1,$445.41,1,"$92,632,315.86",2013-11-29
586,1,$445.41,1,"$92,632,761.27",2013-11-29
586,2,$890.82,1,"$92,633,652.09",2013-11-29
586,2,$890.82,1,"$92,634,542.91",2013-11-29
586,2,$890.82,1,"$92,635,433.73",2013-11-29
586,2,$890.82,1,"$92,636,324.55",2013-11-29
586,3,"$1,336.23",1,"$92,637,660.78",2013-11-29
586,3,"$1,336.23",1,"$92,638,997.01",2013-11-29
586,2,$890.82,1,"$92,639,887.83",2013-11-29
586,3,"$1,336.23",1,"$92,641,224.06",2013-11-29
586,4,"$1,781.64",1,"$92,643,005.70",2013-11-29
586,3,"$1,336.23",1,"$92,644,341.93",2013-11-29
586,5,"$2,227.05",1,"$92,646,568.98",2013-11-29
586,3,"$1,336.23",1,"$92,647,905.21",2013-11-29
586,2,$890.82,1,"$92,648,796.03",2013-11-29
587,1,$461.69,1,"$92,649,257.72",2013-11-29
587,6,"$2,770.16",1,"$92,652,027.88",2013-11-29
587,2,$923.39,1,"$92,652,951.27",2013-11-29
587,2,$923.39,1,"$92,653,874.66",2013-11-29
587,1,$461.69,1,"$92,654,336.35",2013-11-29
587,3,"$1,385.08",1,"$92,655,721.43",2013-11-29
587,3,"$1,385.08",1,"$92,657,106.51",2013-11-29
587,1,$461.69,1,"$92,657,568.20",2013-11-29
587,3,"$1,385.08",1,"$92,658,953.28",2013-11-29
588,2,$923.39,1,"$92,659,876.67",2013-11-29
588,2,$923.39,1,"$92,660,800.06",2013-11-29
588,1,$461.69,1,"$92,661,261.75",2013-11-29
588,2,$923.39,1,"$92,662,185.14",2013-11-29
588,2,$923.39,1,"$92,663,108.53",2013-11-29
588,2,$923.39,1,"$92,664,031.92",2013-11-29
588,1,$461.69,1,"$92,664,493.61",2013-11-29
588,4,"$1,846.78",1,"$92,666,340.39",2013-11-29
588,2,$923.39,1,"$92,667,263.78",2013-11-29
588,4,"$1,846.78",1,"$92,669,110.56",2013-11-29
588,2,$923.39,1,"$92,670,033.95",2013-11-29
588,1,$461.69,1,"$92,670,495.64",2013-11-29
588,1,$461.69,1,"$92,670,957.33",2013-11-29
588,2,$923.39,1,"$92,671,880.72",2013-11-29
589,2,$923.39,1,"$92,672,804.11",2013-11-29
589,2,$923.39,1,"$92,673,727.50",2013-11-29
589,2,$923.39,1,"$92,674,650.89",2013-11-29
589,3,"$1,385.08",1,"$92,676,035.97",2013-11-29
589,7,"$3,231.86",1,"$92,679,267.83",2013-11-29
589,2,$923.39,1,"$92,680,191.22",2013-11-29
589,2,$923.39,1,"$92,681,114.61",2013-11-29
589,1,$461.69,1,"$92,681,576.30",2013-11-29
589,4,"$1,846.78",1,"$92,683,423.08",2013-11-29
589,3,"$1,385.08",1,"$92,684,808.16",2013-11-29
590,3,"$1,385.08",1,"$92,686,193.24",2013-11-29
590,4,"$1,846.78",1,"$92,688,040.02",2013-11-29
590,2,$923.39,1,"$92,688,963.41",2013-11-29
590,1,$461.69,1,"$92,689,425.10",2013-11-29
590,1,$461.69,1,"$92,689,886.79",2013-11-29
590,10,"$4,616.94",1,"$92,694,503.73",2013-11-29
590,2,$923.39,1,"$92,695,427.12",2013-11-29
590,1,$461.69,1,"$92,695,888.81",2013-11-29
590,4,"$1,846.78",1,"$92,697,735.59",2013-11-29
590,3,"$1,385.08",1,"$92,699,120.67",2013-11-29
590,1,$461.69,1,"$92,699,582.36",2013-11-29
590,1,$461.69,1,"$92,700,044.05",2013-11-29
591,1,$67.80,1,"$92,700,111.85",2013-11-29
591,3,$203.40,1,"$92,700,315.25",2013-11-29
591,2,$135.60,1,"$92,700,450.85",2013-11-29
591,1,$67.80,1,"$92,700,518.65",2013-11-29
591,2,$135.60,1,"$92,700,654.25",2013-11-29
591,1,$67.80,1,"$92,700,722.05",2013-11-29
591,1,$67.80,1,"$92,700,789.85",2013-11-29
591,3,$203.40,1,"$92,700,993.25",2013-11-29
591,2,$135.60,1,"$92,701,128.85",2013-11-29
591,1,$67.80,1,"$92,701,196.65",2013-11-29
591,2,$135.60,1,"$92,701,332.25",2013-11-29
591,1,$67.80,1,"$92,701,400.05",2013-11-29
591,1,$67.80,1,"$92,701,467.85",2013-11-29
591,2,$135.60,1,"$92,701,603.45",2013-11-29
591,4,$271.20,1,"$92,701,874.65",2013-11-29
591,3,$203.40,1,"$92,702,078.05",2013-11-29
592,2,$135.60,1,"$92,702,213.65",2013-11-29
592,1,$67.80,1,"$92,702,281.45",2013-11-29
592,1,$67.80,1,"$92,702,349.25",2013-11-29
592,1,$67.80,1,"$92,702,417.05",2013-11-29
592,3,$203.40,1,"$92,702,620.45",2013-11-29
592,4,$271.20,1,"$92,702,891.65",2013-11-29
592,3,$203.40,1,"$92,703,095.05",2013-11-29
592,1,$67.80,1,"$92,703,162.85",2013-11-29
592,3,$203.40,1,"$92,703,366.25",2013-11-29
592,2,$135.60,1,"$92,703,501.85",2013-11-29
592,1,$67.80,1,"$92,703,569.65",2013-11-29
592,1,$67.80,1,"$92,703,637.45",2013-11-29
592,2,$135.60,1,"$92,703,773.05",2013-11-29
592,2,$135.60,1,"$92,703,908.65",2013-11-29
592,4,$271.20,1,"$92,704,179.85",2013-11-29
592,3,$203.40,1,"$92,704,383.25",2013-11-29
592,1,$67.80,1,"$92,704,451.05",2013-11-29
592,5,$338.99,1,"$92,704,790.04",2013-11-29
593,2,$135.60,1,"$92,704,925.64",2013-11-29
593,2,$135.60,1,"$92,705,061.24",2013-11-29
593,3,$203.40,1,"$92,705,264.64",2013-11-29
593,2,$135.60,1,"$92,705,400.24",2013-11-29
593,4,$271.20,1,"$92,705,671.44",2013-11-29
593,1,$67.80,1,"$92,705,739.24",2013-11-29
593,2,$135.60,1,"$92,705,874.84",2013-11-29
593,4,$271.20,1,"$92,706,146.04",2013-11-29
593,1,$67.80,1,"$92,706,213.84",2013-11-29
593,1,$67.80,1,"$92,706,281.64",2013-11-29
594,4,$271.20,1,"$92,706,552.84",2013-11-29
594,2,$135.60,1,"$92,706,688.44",2013-11-29
594,3,$203.40,1,"$92,706,891.84",2013-11-29
594,2,$135.60,1,"$92,707,027.44",2013-11-29
594,2,$135.60,1,"$92,707,163.04",2013-11-29
594,3,$203.40,1,"$92,707,366.44",2013-11-29
594,1,$67.80,1,"$92,707,434.24",2013-11-29
594,4,$271.20,1,"$92,707,705.44",2013-11-29
594,2,$135.60,1,"$92,707,841.04",2013-11-29
594,3,$203.40,1,"$92,708,044.44",2013-11-29
594,1,$67.80,1,"$92,708,112.24",2013-11-29
594,2,$135.60,1,"$92,708,247.84",2013-11-29
594,2,$135.60,1,"$92,708,383.44",2013-11-29
594,2,$135.60,1,"$92,708,519.04",2013-11-29
594,3,$203.40,1,"$92,708,722.44",2013-11-29
594,3,$203.40,1,"$92,708,925.84",2013-11-29
595,3,$203.40,1,"$92,709,129.24",2013-11-29
595,2,$135.60,1,"$92,709,264.84",2013-11-29
595,1,$67.80,1,"$92,709,332.64",2013-11-29
595,3,$203.40,1,"$92,709,536.04",2013-11-29
595,1,$67.80,1,"$92,709,603.84",2013-11-29
595,4,$271.20,1,"$92,709,875.04",2013-11-29
595,2,$135.60,1,"$92,710,010.64",2013-11-29
595,2,$135.60,1,"$92,710,146.24",2013-11-29
595,2,$135.60,1,"$92,710,281.84",2013-11-29
595,2,$135.60,1,"$92,710,417.44",2013-11-29
595,5,$338.99,1,"$92,710,756.43",2013-11-29
595,1,$67.80,1,"$92,710,824.23",2013-11-29
595,3,$203.40,1,"$92,711,027.63",2013-11-29
595,3,$203.40,1,"$92,711,231.03",2013-11-29
595,2,$135.60,1,"$92,711,366.63",2013-11-29
595,2,$135.60,1,"$92,711,502.23",2013-11-29
595,6,$406.79,1,"$92,711,909.02",2013-11-29
595,3,$203.40,1,"$92,712,112.42",2013-11-29
595,1,$67.80,1,"$92,712,180.22",2013-11-29
596,1,$323.99,1,"$92,712,504.21",2013-11-29
596,1,$323.99,1,"$92,712,828.20",2013-11-29
596,1,$323.99,1,"$92,713,152.19",2013-11-29
596,1,$323.99,1,"$92,713,476.18",2013-11-29
596,2,$647.99,1,"$92,714,124.17",2013-11-29
596,2,$647.99,1,"$92,714,772.16",2013-11-29
596,3,$971.98,1,"$92,715,744.14",2013-11-29
596,2,$647.99,1,"$92,716,392.13",2013-11-29
596,1,$323.99,1,"$92,716,716.12",2013-11-29
596,2,$647.99,1,"$92,717,364.11",2013-11-29
596,2,$647.99,1,"$92,718,012.10",2013-11-29
597,1,$323.99,1,"$92,718,336.09",2013-11-29
597,3,$971.98,1,"$92,719,308.07",2013-11-29
597,2,$647.99,1,"$92,719,956.06",2013-11-29
597,2,$647.99,1,"$92,720,604.05",2013-11-29
597,2,$647.99,1,"$92,721,252.04",2013-11-29
597,6,"$1,943.96",1,"$92,723,196.00",2013-11-29
597,1,$323.99,1,"$92,723,519.99",2013-11-29
597,2,$647.99,1,"$92,724,167.98",2013-11-29
598,1,$323.99,1,"$92,724,491.97",2013-11-29
598,1,$323.99,1,"$92,724,815.96",2013-11-29
598,2,$647.99,1,"$92,725,463.95",2013-11-29
598,2,$647.99,1,"$92,726,111.94",2013-11-29
598,3,$971.98,1,"$92,727,083.92",2013-11-29
598,2,$647.99,1,"$92,727,731.91",2013-11-29
598,1,$323.99,1,"$92,728,055.90",2013-11-29
598,1,$323.99,1,"$92,728,379.89",2013-11-29
598,3,$971.98,1,"$92,729,351.87",2013-11-29
598,1,$323.99,1,"$92,729,675.86",2013-11-29
598,3,$971.98,1,"$92,730,647.84",2013-11-29
598,1,$323.99,1,"$92,730,971.83",2013-11-29
599,3,$971.98,1,"$92,731,943.81",2013-11-29
599,5,"$1,619.97",1,"$92,733,563.78",2013-11-29
599,1,$323.99,1,"$92,733,887.77",2013-11-29
599,1,$323.99,1,"$92,734,211.76",2013-11-29
599,3,$971.98,1,"$92,735,183.74",2013-11-29
599,3,$971.98,1,"$92,736,155.72",2013-11-29
599,4,"$1,295.98",1,"$92,737,451.70",2013-11-29
599,1,$323.99,1,"$92,737,775.69",2013-11-29
599,1,$323.99,1,"$92,738,099.68",2013-11-29
599,1,$323.99,1,"$92,738,423.67",2013-11-29
599,1,$323.99,1,"$92,738,747.66",2013-11-29
599,3,$971.98,1,"$92,739,719.64",2013-11-29
599,3,$971.98,1,"$92,740,691.62",2013-11-29
599,1,$323.99,1,"$92,741,015.61",2013-11-29
599,2,$647.99,1,"$92,741,663.60",2013-11-29
600,3,$971.98,1,"$92,742,635.58",2013-11-29
600,2,$647.99,1,"$92,743,283.57",2013-11-29
600,1,$323.99,1,"$92,743,607.56",2013-11-29
600,2,$647.99,1,"$92,744,255.55",2013-11-29
600,3,$971.98,1,"$92,745,227.53",2013-11-29
600,3,$971.98,1,"$92,746,199.51",2013-11-29
600,1,$323.99,1,"$92,746,523.50",2013-11-29
600,3,$971.98,1,"$92,747,495.48",2013-11-29
600,4,"$1,295.98",1,"$92,748,791.46",2013-11-29
600,2,$647.99,1,"$92,749,439.45",2013-11-29
604,1,$539.99,1,"$92,749,979.44",2013-11-29
604,2,$647.99,1,"$92,750,627.43",2013-11-29
604,2,$647.99,1,"$92,751,275.42",2013-11-29
604,1,$323.99,1,"$92,751,599.41",2013-11-29
604,2,$647.99,1,"$92,752,247.40",2013-11-29
604,7,"$2,267.96",1,"$92,754,515.36",2013-11-29
604,3,$971.98,1,"$92,755,487.34",2013-11-29
604,4,"$1,295.98",1,"$92,756,783.32",2013-11-29
604,3,$971.98,1,"$92,757,755.30",2013-11-29
605,2,$647.99,1,"$92,758,403.29",2013-11-29
605,2,$647.99,1,"$92,759,051.28",2013-11-29
605,1,$539.99,1,"$92,759,591.27",2013-11-29
605,5,"$1,619.97",1,"$92,761,211.24",2013-11-29
605,3,$971.98,1,"$92,762,183.22",2013-11-29
605,1,$323.99,1,"$92,762,507.21",2013-11-29
605,7,"$2,267.96",1,"$92,764,775.17",2013-11-29
605,3,$971.98,1,"$92,765,747.15",2013-11-29
605,5,"$1,619.97",1,"$92,767,367.12",2013-11-29
605,7,"$2,267.96",1,"$92,769,635.08",2013-11-29
605,1,$323.99,1,"$92,769,959.07",2013-11-29
605,18,"$5,078.61",1,"$92,775,037.68",2013-11-29
605,1,$539.99,1,"$92,775,577.67",2013-11-29
605,6,"$1,943.96",1,"$92,777,521.63",2013-11-29
605,2,$647.99,1,"$92,778,169.62",2013-11-29
605,7,"$2,267.96",1,"$92,780,437.58",2013-11-29
605,5,"$1,619.97",1,"$92,782,057.55",2013-11-29
605,1,$323.99,1,"$92,782,381.54",2013-11-29
605,4,"$1,295.98",1,"$92,783,677.52",2013-11-29
605,1,$323.99,1,"$92,784,001.51",2013-11-29
605,2,$647.99,1,"$92,784,649.50",2013-11-29
605,6,"$1,943.96",1,"$92,786,593.46",2013-11-29
605,2,$647.99,1,"$92,787,241.45",2013-11-29
605,1,$323.99,1,"$92,787,565.44",2013-11-29
605,3,$971.98,1,"$92,788,537.42",2013-11-29
605,2,$647.99,1,"$92,789,185.41",2013-11-29
606,3,$971.98,1,"$92,790,157.39",2013-11-29
606,1,$323.99,1,"$92,790,481.38",2013-11-29
606,5,"$1,619.97",1,"$92,792,101.35",2013-11-29
606,5,"$1,619.97",1,"$92,793,721.32",2013-11-29
606,3,$971.98,1,"$92,794,693.30",2013-11-29
606,2,$647.99,1,"$92,795,341.29",2013-11-29
606,1,$323.99,1,"$92,795,665.28",2013-11-29
606,3,$971.98,1,"$92,796,637.26",2013-11-29
606,11,"$3,376.23",1,"$92,800,013.49",2013-11-29
606,4,"$1,295.98",1,"$92,801,309.47",2013-11-29
606,7,"$2,267.96",1,"$92,803,577.43",2013-11-29
606,1,$323.99,1,"$92,803,901.42",2013-11-29
606,4,"$1,295.98",1,"$92,805,197.40",2013-11-29
606,1,$323.99,1,"$92,805,521.39",2013-11-29
606,2,$647.99,1,"$92,806,169.38",2013-11-29
606,6,"$1,943.96",1,"$92,808,113.34",2013-11-29
606,2,$647.99,1,"$92,808,761.33",2013-11-29
606,2,$647.99,1,"$92,809,409.32",2013-11-29
606,3,$971.98,1,"$92,810,381.30",2013-11-29
606,2,$647.99,1,"$92,811,029.29",2013-11-29
606,3,$971.98,1,"$92,812,001.27",2013-11-29
606,4,"$1,295.98",1,"$92,813,297.25",2013-11-29
606,1,$323.99,1,"$92,813,621.24",2013-11-29
606,1,$323.99,1,"$92,813,945.23",2013-11-29
353,1,"$2,319.99",1,"$92,816,265.22",2013-11-30
355,1,"$2,319.99",1,"$92,818,585.21",2013-11-30
357,1,"$2,319.99",1,"$92,820,905.20",2013-11-30
361,1,"$2,294.99",1,"$92,823,200.19",2013-11-30
372,1,"$2,443.35",1,"$92,825,643.54",2013-11-30
376,1,"$2,443.35",1,"$92,828,086.89",2013-11-30
386,1,"$1,120.49",1,"$92,829,207.38",2013-11-30
567,1,$742.35,1,"$92,829,949.73",2013-11-30
571,1,$742.35,1,"$92,830,692.08",2013-11-30
578,1,"$1,214.85",1,"$92,831,906.93",2013-11-30
580,1,"$1,700.99",1,"$92,833,607.92",2013-11-30
582,1,"$1,700.99",1,"$92,835,308.91",2013-11-30
583,1,"$1,700.99",1,"$92,837,009.90",2013-11-30
583,1,"$1,700.99",1,"$92,838,710.89",2013-11-30
583,1,"$1,700.99",1,"$92,840,411.88",2013-11-30
584,1,$539.99,1,"$92,840,951.87",2013-11-30
587,1,$769.49,1,"$92,841,721.36",2013-11-30
587,1,$769.49,1,"$92,842,490.85",2013-11-30
588,1,$769.49,1,"$92,843,260.34",2013-11-30
589,1,$769.49,1,"$92,844,029.83",2013-11-30
591,1,$564.99,1,"$92,844,594.82",2013-11-30
599,1,$539.99,1,"$92,845,134.81",2013-11-30
604,1,$539.99,1,"$92,845,674.80",2013-11-30
604,1,$539.99,1,"$92,846,214.79",2013-11-30
605,1,$539.99,1,"$92,846,754.78",2013-11-30
353,1,"$2,319.99",1,"$92,849,074.77",2013-12-01
353,1,"$2,319.99",1,"$92,851,394.76",2013-12-01
355,1,"$2,319.99",1,"$92,853,714.75",2013-12-01
355,1,"$2,319.99",1,"$92,856,034.74",2013-12-01
355,1,"$2,319.99",1,"$92,858,354.73",2013-12-01
355,1,"$2,319.99",1,"$92,860,674.72",2013-12-01
357,1,"$2,319.99",1,"$92,862,994.71",2013-12-01
357,1,"$2,319.99",1,"$92,865,314.70",2013-12-01
361,1,"$2,294.99",1,"$92,867,609.69",2013-12-01
361,1,"$2,294.99",1,"$92,869,904.68",2013-12-01
361,1,"$2,294.99",1,"$92,872,199.67",2013-12-01
382,1,"$1,120.49",1,"$92,873,320.16",2013-12-01
382,1,"$1,120.49",1,"$92,874,440.65",2013-12-01
384,1,"$1,120.49",1,"$92,875,561.14",2013-12-01
384,1,"$1,120.49",1,"$92,876,681.63",2013-12-01
386,1,"$1,120.49",1,"$92,877,802.12",2013-12-01
386,1,"$1,120.49",1,"$92,878,922.61",2013-12-01
388,1,"$1,120.49",1,"$92,880,043.10",2013-12-01
388,1,"$1,120.49",1,"$92,881,163.59",2013-12-01
560,1,"$1,214.85",1,"$92,882,378.44",2013-12-01
561,1,"$2,384.07",1,"$92,884,762.51",2013-12-01
567,1,$742.35,1,"$92,885,504.86",2013-12-01
570,1,$742.35,1,"$92,886,247.21",2013-12-01
573,1,"$2,384.07",1,"$92,888,631.28",2013-12-01
580,1,"$1,700.99",1,"$92,890,332.27",2013-12-01
